purchase_id,product_id,quantity,amount,customer_id,purchase_date
2aeeec82-09ad-445f-ae99-d06d4db2cb58,577d189b-f704-41a9-a7a7-f545e9049fc8,5,2072.15,9cd173e4-6dd2-48e7-8fc8-feb8fc722733,2024-04-14
2aeeec82-09ad-445f-ae99-d06d4db2cb58,f7fa58ef-5dce-4a90-bf45-1e617d942d0e,4,601.16,9cd173e4-6dd2-48e7-8fc8-feb8fc722733,2024-04-14
1e23cb10-4fe9-4207-985d-7d97437f7ff0,24736953-57c3-441e-a242-0a743f716d21,4,1415.4,74956b6a-3324-44cf-9a6b-a9f02a59297c,2024-01-02
1e23cb10-4fe9-4207-985d-7d97437f7ff0,cad2ba48-96b7-4537-9112-a95f84be934b,4,631.36,74956b6a-3324-44cf-9a6b-a9f02a59297c,2024-01-02
17100f92-f60c-4a03-b052-35eddc25faac,5f19ea96-9a93-444e-a734-8a1d1489ef4e,1,679.4,b4d6f836-7eec-4a45-9933-cd9f13da81b3,2024-03-31
276f4f27-4e96-4e75-b528-3b9735bfc360,fe1fd2a3-244d-495b-99e8-f1e881e1f870,5,2131.55,54743a13-02ad-4a17-ac6f-266fc177736d,2024-03-13
276f4f27-4e96-4e75-b528-3b9735bfc360,c712ea63-0bfa-43e1-a12e-d2580db64e9f,3,416.37,54743a13-02ad-4a17-ac6f-266fc177736d,2024-03-13
076c596a-d046-421f-adf6-f2a5bce1f2b4,e489d235-8bf3-4114-a1ed-0690169e0d6a,4,1614.0,a8292338-ee1e-43db-ad86-a2621d70b522,2024-05-18
076c596a-d046-421f-adf6-f2a5bce1f2b4,feb51880-c8de-4e48-9a6e-96ef9d2844e9,4,3291.08,a8292338-ee1e-43db-ad86-a2621d70b522,2024-05-18
076c596a-d046-421f-adf6-f2a5bce1f2b4,1fe57140-1480-4aae-82ae-ad1bb07d1c17,1,830.43,a8292338-ee1e-43db-ad86-a2621d70b522,2024-05-18
11f85071-acb2-4485-86c1-44d82352242a,7bd7ec1d-c248-449d-be5d-04ad16f97db6,4,1818.36,a0768cb5-de31-4ddd-9bf9-762c00065027,2024-07-30
11f85071-acb2-4485-86c1-44d82352242a,9fb08507-c968-4310-8718-d6415ca55c12,4,911.36,a0768cb5-de31-4ddd-9bf9-762c00065027,2024-07-30
9fbd687c-8498-4de1-9a6b-cdfc9abe3fef,616b94cd-dbdc-46d8-b93b-a523e14e739b,1,935.91,aea1d350-2121-4337-a503-4e853109b253,2024-07-03
9fbd687c-8498-4de1-9a6b-cdfc9abe3fef,b3e03674-f60c-4489-925e-823c1b45ad77,1,165.05,aea1d350-2121-4337-a503-4e853109b253,2024-07-03
9fbd687c-8498-4de1-9a6b-cdfc9abe3fef,5e146165-4d1e-400e-9f2d-794c04a9ac41,1,289.3,aea1d350-2121-4337-a503-4e853109b253,2024-07-03
9fbd687c-8498-4de1-9a6b-cdfc9abe3fef,d84212f5-217a-45bf-b577-27dee56c3714,1,253.0,aea1d350-2121-4337-a503-4e853109b253,2024-07-03
9fbd687c-8498-4de1-9a6b-cdfc9abe3fef,616b94cd-dbdc-46d8-b93b-a523e14e739b,3,2807.73,aea1d350-2121-4337-a503-4e853109b253,2024-07-03
08b2a631-3b00-4f81-9bda-962a17735a4d,9d792e15-e4c2-4653-97af-2f92d1a869c6,5,585.85,d6779fba-c345-4109-9213-d0009e9d3453,2024-02-11
08b2a631-3b00-4f81-9bda-962a17735a4d,f944007e-9b03-471e-ad37-001d2b8c9217,2,1827.92,d6779fba-c345-4109-9213-d0009e9d3453,2024-02-11
08b2a631-3b00-4f81-9bda-962a17735a4d,1ddc7ab7-6d35-492a-9232-520746b2ead1,1,960.88,d6779fba-c345-4109-9213-d0009e9d3453,2024-02-11
08b2a631-3b00-4f81-9bda-962a17735a4d,c1ca9529-5d2c-4c6e-a8fa-3421b080dfaf,1,594.15,d6779fba-c345-4109-9213-d0009e9d3453,2024-02-11
c44aa8a4-14eb-4f0c-9bd0-3eeec46795d1,b3e03674-f60c-4489-925e-823c1b45ad77,2,330.1,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-17
c44aa8a4-14eb-4f0c-9bd0-3eeec46795d1,488756c5-5c77-4a70-902c-056529e72590,2,676.84,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-17
c44aa8a4-14eb-4f0c-9bd0-3eeec46795d1,cad2ba48-96b7-4537-9112-a95f84be934b,2,315.68,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-17
c44aa8a4-14eb-4f0c-9bd0-3eeec46795d1,feb51880-c8de-4e48-9a6e-96ef9d2844e9,1,822.77,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-17
c44aa8a4-14eb-4f0c-9bd0-3eeec46795d1,a6e3bde4-cf30-4c4c-a7a8-2a1ececf3711,5,731.35,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-17
5fbb7951-8f67-443e-bc6c-3110c35b6d45,eeda05b9-2980-40f6-ac50-2e4500c4e23f,5,132.65,6e8f1d88-8e62-491e-8694-3d6c2bd7dddc,2024-07-03
5fbb7951-8f67-443e-bc6c-3110c35b6d45,be43d226-bc20-48a5-a914-2c8badfd429f,1,850.88,6e8f1d88-8e62-491e-8694-3d6c2bd7dddc,2024-07-03
5fbb7951-8f67-443e-bc6c-3110c35b6d45,3965d75c-0153-4a41-984f-73a0a4773be7,3,1680.78,6e8f1d88-8e62-491e-8694-3d6c2bd7dddc,2024-07-03
12b222dc-621e-447a-95d3-edb9106e358e,6c3aafce-af87-47a1-a270-e8ce711c65a3,3,2416.11,54743a13-02ad-4a17-ac6f-266fc177736d,2024-02-24
12b222dc-621e-447a-95d3-edb9106e358e,dd1ed114-a350-480c-aa95-ba1569533067,3,410.79,54743a13-02ad-4a17-ac6f-266fc177736d,2024-02-24
7bdb2733-a11a-4a88-9de7-dab67569e681,24736953-57c3-441e-a242-0a743f716d21,1,353.85,aa2f9a58-71ec-4aba-a299-ec39e942d38c,2024-02-27
7bdb2733-a11a-4a88-9de7-dab67569e681,36f15e32-6cce-4951-b0a4-dbd1c299e3cc,3,1987.8,aa2f9a58-71ec-4aba-a299-ec39e942d38c,2024-02-27
7bdb2733-a11a-4a88-9de7-dab67569e681,577d189b-f704-41a9-a7a7-f545e9049fc8,3,1243.29,aa2f9a58-71ec-4aba-a299-ec39e942d38c,2024-02-27
7bdb2733-a11a-4a88-9de7-dab67569e681,2af8235e-5f1f-446f-a4b0-0ee802f1e7eb,3,2449.65,aa2f9a58-71ec-4aba-a299-ec39e942d38c,2024-02-27
7bdb2733-a11a-4a88-9de7-dab67569e681,7bd7ec1d-c248-449d-be5d-04ad16f97db6,2,909.18,aa2f9a58-71ec-4aba-a299-ec39e942d38c,2024-02-27
512e8b7a-1cd5-4319-be0d-3ad73cc74d58,2af8235e-5f1f-446f-a4b0-0ee802f1e7eb,4,3266.2,7010997f-1698-4e4f-a46b-5ca17404d466,2024-04-02
512e8b7a-1cd5-4319-be0d-3ad73cc74d58,6250a5a5-693a-4a5b-9f7e-9b48bb7f56bf,2,1069.3,7010997f-1698-4e4f-a46b-5ca17404d466,2024-04-02
512e8b7a-1cd5-4319-be0d-3ad73cc74d58,0088afd4-a618-4126-b704-876e39943a6a,5,2927.85,7010997f-1698-4e4f-a46b-5ca17404d466,2024-04-02
512e8b7a-1cd5-4319-be0d-3ad73cc74d58,a94cd62f-b802-4a1a-ab21-5153f3763736,4,1072.32,7010997f-1698-4e4f-a46b-5ca17404d466,2024-04-02
512e8b7a-1cd5-4319-be0d-3ad73cc74d58,c571e936-b9de-4722-b645-b2555cc50a26,5,4948.95,7010997f-1698-4e4f-a46b-5ca17404d466,2024-04-02
65f09ecb-8fc2-43fc-9445-0bfd1add73af,6c3aafce-af87-47a1-a270-e8ce711c65a3,5,4026.85,88e1b3a7-c880-4064-b7b8-a351c6575e87,2024-01-13
65f09ecb-8fc2-43fc-9445-0bfd1add73af,23134f24-a180-4982-897e-2470635bed22,3,521.94,88e1b3a7-c880-4064-b7b8-a351c6575e87,2024-01-13
65f09ecb-8fc2-43fc-9445-0bfd1add73af,5f19ea96-9a93-444e-a734-8a1d1489ef4e,1,679.4,88e1b3a7-c880-4064-b7b8-a351c6575e87,2024-01-13
65f09ecb-8fc2-43fc-9445-0bfd1add73af,616b94cd-dbdc-46d8-b93b-a523e14e739b,2,1871.82,88e1b3a7-c880-4064-b7b8-a351c6575e87,2024-01-13
92c44cba-4e8c-4835-9771-f730aff36f61,e0a2cfef-ff58-4b13-9f5e-2a182e8e3000,1,795.16,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-07-08
92c44cba-4e8c-4835-9771-f730aff36f61,5e146165-4d1e-400e-9f2d-794c04a9ac41,1,289.3,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-07-08
92c44cba-4e8c-4835-9771-f730aff36f61,1fe57140-1480-4aae-82ae-ad1bb07d1c17,5,4152.15,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-07-08
92c44cba-4e8c-4835-9771-f730aff36f61,cad2ba48-96b7-4537-9112-a95f84be934b,4,631.36,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-07-08
776ac61a-9660-437e-830f-77ddcf740255,5a175ccc-00f3-4cb9-a21f-022b427ab6e0,3,806.1,9cd173e4-6dd2-48e7-8fc8-feb8fc722733,2024-03-05
0b06c737-7fdc-44ef-9f1b-cc1281ce8444,1ddc7ab7-6d35-492a-9232-520746b2ead1,3,2882.64,dd76e6ca-c6fa-4214-b793-6b5f7bbf2ae9,2024-03-27
385cd21f-76e4-4429-a969-344fff09ca31,b3e03674-f60c-4489-925e-823c1b45ad77,1,165.05,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-14
385cd21f-76e4-4429-a969-344fff09ca31,c08d0d40-6ee3-4d2f-ae2b-7e2c36a56676,3,679.98,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-14
385cd21f-76e4-4429-a969-344fff09ca31,c08d0d40-6ee3-4d2f-ae2b-7e2c36a56676,1,226.66,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-14
385cd21f-76e4-4429-a969-344fff09ca31,55d66364-ed18-4a44-bfaf-abaa44c4bc3f,3,1692.0,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-14
385cd21f-76e4-4429-a969-344fff09ca31,c3715c51-117f-4fe3-9a79-d469474d9d37,3,62.31,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-14
441f1198-8ba9-49ad-97cf-accd5f663f04,6250a5a5-693a-4a5b-9f7e-9b48bb7f56bf,3,1603.95,9e07c23c-1605-43a8-974f-f193812b3f3c,2024-05-11
441f1198-8ba9-49ad-97cf-accd5f663f04,6c3aafce-af87-47a1-a270-e8ce711c65a3,1,805.37,9e07c23c-1605-43a8-974f-f193812b3f3c,2024-05-11
441f1198-8ba9-49ad-97cf-accd5f663f04,9fb08507-c968-4310-8718-d6415ca55c12,1,227.84,9e07c23c-1605-43a8-974f-f193812b3f3c,2024-05-11
441f1198-8ba9-49ad-97cf-accd5f663f04,ab6275c1-5b66-416e-9b60-4529322c22d7,1,658.84,9e07c23c-1605-43a8-974f-f193812b3f3c,2024-05-11
441f1198-8ba9-49ad-97cf-accd5f663f04,f7fa58ef-5dce-4a90-bf45-1e617d942d0e,1,150.29,9e07c23c-1605-43a8-974f-f193812b3f3c,2024-05-11
b91e3bbf-2ea4-4ee9-9eb3-c09ba66a9f15,d229250a-28d9-44cb-bc84-43b60e2d18a1,2,708.44,5b7df4f7-b9b3-4bd2-8bd4-7e5a3d5356f4,2024-03-17
b91e3bbf-2ea4-4ee9-9eb3-c09ba66a9f15,cad2ba48-96b7-4537-9112-a95f84be934b,4,631.36,5b7df4f7-b9b3-4bd2-8bd4-7e5a3d5356f4,2024-03-17
b2324f68-9144-43bd-b99f-e97b9d1d6e82,eb075139-dcee-4207-914a-205274a7a401,4,1590.84,140d95b6-1f7b-401f-94bb-1ea3f80a860c,2024-01-11
b2324f68-9144-43bd-b99f-e97b9d1d6e82,55d66364-ed18-4a44-bfaf-abaa44c4bc3f,4,2256.0,140d95b6-1f7b-401f-94bb-1ea3f80a860c,2024-01-11
b2324f68-9144-43bd-b99f-e97b9d1d6e82,be43d226-bc20-48a5-a914-2c8badfd429f,3,2552.64,140d95b6-1f7b-401f-94bb-1ea3f80a860c,2024-01-11
b2324f68-9144-43bd-b99f-e97b9d1d6e82,c08d0d40-6ee3-4d2f-ae2b-7e2c36a56676,1,226.66,140d95b6-1f7b-401f-94bb-1ea3f80a860c,2024-01-11
2dda4cb9-b8c3-4be3-affc-0e9c534d266f,feb51880-c8de-4e48-9a6e-96ef9d2844e9,3,2468.31,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-07-06
2dda4cb9-b8c3-4be3-affc-0e9c534d266f,ea309f2c-da4e-4218-b50c-ef511dcb8b19,5,2047.9,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-07-06
2dda4cb9-b8c3-4be3-affc-0e9c534d266f,e489d235-8bf3-4114-a1ed-0690169e0d6a,2,807.0,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-07-06
626605ff-1a97-4508-be8a-87f8b72ed35a,b3e03674-f60c-4489-925e-823c1b45ad77,5,825.25,20ce7ec7-a932-4a88-82a5-53e822f71c50,2024-03-29
626605ff-1a97-4508-be8a-87f8b72ed35a,c08d0d40-6ee3-4d2f-ae2b-7e2c36a56676,5,1133.3,20ce7ec7-a932-4a88-82a5-53e822f71c50,2024-03-29
626605ff-1a97-4508-be8a-87f8b72ed35a,be64dac8-d407-474f-a10f-a208b7b64f8f,3,1171.59,20ce7ec7-a932-4a88-82a5-53e822f71c50,2024-03-29
626605ff-1a97-4508-be8a-87f8b72ed35a,be64dac8-d407-474f-a10f-a208b7b64f8f,1,390.53,20ce7ec7-a932-4a88-82a5-53e822f71c50,2024-03-29
228778ad-ab0d-4dea-9141-dba828b8cbea,66506026-b477-4b88-961a-c96ebaa8699d,5,2122.8,321f342e-992a-468c-ae01-97f920dfedc3,2024-01-18
228778ad-ab0d-4dea-9141-dba828b8cbea,4458ec66-d7e7-44bc-96a7-6447e814eca3,5,4663.05,321f342e-992a-468c-ae01-97f920dfedc3,2024-01-18
228778ad-ab0d-4dea-9141-dba828b8cbea,1ddc7ab7-6d35-492a-9232-520746b2ead1,3,2882.64,321f342e-992a-468c-ae01-97f920dfedc3,2024-01-18
228778ad-ab0d-4dea-9141-dba828b8cbea,c08d0d40-6ee3-4d2f-ae2b-7e2c36a56676,3,679.98,321f342e-992a-468c-ae01-97f920dfedc3,2024-01-18
dea7fd08-a8a3-4ec7-bce9-f33c0ad18def,b3e03674-f60c-4489-925e-823c1b45ad77,4,660.2,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-03-03
dea7fd08-a8a3-4ec7-bce9-f33c0ad18def,d229250a-28d9-44cb-bc84-43b60e2d18a1,4,1416.88,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-03-03
dea7fd08-a8a3-4ec7-bce9-f33c0ad18def,2af8235e-5f1f-446f-a4b0-0ee802f1e7eb,4,3266.2,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-03-03
dea7fd08-a8a3-4ec7-bce9-f33c0ad18def,a6e3bde4-cf30-4c4c-a7a8-2a1ececf3711,3,438.81,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-03-03
22b4bd5b-258c-44f4-9b7a-d623e1f0c9f7,feb51880-c8de-4e48-9a6e-96ef9d2844e9,3,2468.31,03bc9bdd-0d86-4731-9a10-d7db1ec14cd4,2024-05-25
22b4bd5b-258c-44f4-9b7a-d623e1f0c9f7,dd1ed114-a350-480c-aa95-ba1569533067,3,410.79,03bc9bdd-0d86-4731-9a10-d7db1ec14cd4,2024-05-25
22b4bd5b-258c-44f4-9b7a-d623e1f0c9f7,9d792e15-e4c2-4653-97af-2f92d1a869c6,3,351.51,03bc9bdd-0d86-4731-9a10-d7db1ec14cd4,2024-05-25
c0622672-f26a-4fad-bfde-4a01ffb65e1f,dd1ed114-a350-480c-aa95-ba1569533067,1,136.93,ce2a046f-3a26-4e8e-862d-8d9f6fc6edac,2024-01-27
7c679d45-b61f-4ad8-86e1-89532c7ece01,88731948-c7f7-4074-8d08-0595547ec49a,4,3714.76,b575db90-029c-41f3-897c-37502f5e4c55,2024-03-12
3c224696-c87b-4627-9964-55040834881f,6250a5a5-693a-4a5b-9f7e-9b48bb7f56bf,3,1603.95,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-04-16
3c224696-c87b-4627-9964-55040834881f,7ea159c8-d7f1-401d-b06e-50c42dccd792,4,3003.52,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-04-16
3c224696-c87b-4627-9964-55040834881f,488756c5-5c77-4a70-902c-056529e72590,3,1015.26,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-04-16
3c224696-c87b-4627-9964-55040834881f,4458ec66-d7e7-44bc-96a7-6447e814eca3,1,932.61,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-04-16
3c224696-c87b-4627-9964-55040834881f,fe1fd2a3-244d-495b-99e8-f1e881e1f870,3,1278.93,d2d28d8c-1513-4412-9d9c-3fc128041822,2024-04-16
cec3908a-5f74-41e6-8ee0-96c80411916a,6250a5a5-693a-4a5b-9f7e-9b48bb7f56bf,3,1603.95,bc2e9dc2-e579-4f2d-96aa-4e69d724c6b1,2024-01-22
cec3908a-5f74-41e6-8ee0-96c80411916a,5a175ccc-00f3-4cb9-a21f-022b427ab6e0,4,1074.8,bc2e9dc2-e579-4f2d-96aa-4e69d724c6b1,2024-01-22
f6bf2139-35da-4a52-9731-f5836a019989,23134f24-a180-4982-897e-2470635bed22,2,347.96,c867aa4c-31f2-428d-9bdb-fc4c5659eda9,2024-01-08
f6bf2139-35da-4a52-9731-f5836a019989,eeda05b9-2980-40f6-ac50-2e4500c4e23f,1,26.53,c867aa4c-31f2-428d-9bdb-fc4c5659eda9,2024-01-08
f6bf2139-35da-4a52-9731-f5836a019989,1ddc7ab7-6d35-492a-9232-520746b2ead1,4,3843.52,c867aa4c-31f2-428d-9bdb-fc4c5659eda9,2024-01-08
f6bf2139-35da-4a52-9731-f5836a019989,c712ea63-0bfa-43e1-a12e-d2580db64e9f,2,277.58,c867aa4c-31f2-428d-9bdb-fc4c5659eda9,2024-01-08
f6bf2139-35da-4a52-9731-f5836a019989,e489d235-8bf3-4114-a1ed-0690169e0d6a,5,2017.5,c867aa4c-31f2-428d-9bdb-fc4c5659eda9,2024-01-08
d15478ca-0084-4c34-bd42-c21cee5c9a70,cad2ba48-96b7-4537-9112-a95f84be934b,4,631.36,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-04-10
d15478ca-0084-4c34-bd42-c21cee5c9a70,c1ca9529-5d2c-4c6e-a8fa-3421b080dfaf,4,2376.6,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-04-10
8586631a-8f26-4478-8483-34d659d81923,c1ca9529-5d2c-4c6e-a8fa-3421b080dfaf,3,1782.45,a43b0129-4313-4dc5-8ec2-04074d57d8cc,2024-02-24
8586631a-8f26-4478-8483-34d659d81923,c571e936-b9de-4722-b645-b2555cc50a26,5,4948.95,a43b0129-4313-4dc5-8ec2-04074d57d8cc,2024-02-24
8586631a-8f26-4478-8483-34d659d81923,d84212f5-217a-45bf-b577-27dee56c3714,4,1012.0,a43b0129-4313-4dc5-8ec2-04074d57d8cc,2024-02-24
4ebaad6a-b31d-4e52-ad09-be73605d32d1,23134f24-a180-4982-897e-2470635bed22,5,869.9,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-14
4ebaad6a-b31d-4e52-ad09-be73605d32d1,a6e3bde4-cf30-4c4c-a7a8-2a1ececf3711,5,731.35,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-14
4ebaad6a-b31d-4e52-ad09-be73605d32d1,c3715c51-117f-4fe3-9a79-d469474d9d37,2,41.54,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-14
4ebaad6a-b31d-4e52-ad09-be73605d32d1,0088afd4-a618-4126-b704-876e39943a6a,5,2927.85,8d904880-d91b-4cd3-9c2b-f42026a108bb,2024-04-14
d169ec19-dd4d-4255-afca-92ae1e31b54c,be43d226-bc20-48a5-a914-2c8badfd429f,1,850.88,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-26
d169ec19-dd4d-4255-afca-92ae1e31b54c,9d792e15-e4c2-4653-97af-2f92d1a869c6,2,234.34,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-26
d169ec19-dd4d-4255-afca-92ae1e31b54c,23134f24-a180-4982-897e-2470635bed22,3,521.94,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-26
d169ec19-dd4d-4255-afca-92ae1e31b54c,9915b47b-2109-464b-b87b-79b8ea0c3e99,1,300.88,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-01-26
f8232068-53fc-4e8d-81ea-83694b4cb547,616b94cd-dbdc-46d8-b93b-a523e14e739b,4,3743.64,0c58b29b-d3ea-43ad-b9fc-29bda3bd7a19,2024-06-23
f8232068-53fc-4e8d-81ea-83694b4cb547,b3e03674-f60c-4489-925e-823c1b45ad77,5,825.25,0c58b29b-d3ea-43ad-b9fc-29bda3bd7a19,2024-06-23
f8232068-53fc-4e8d-81ea-83694b4cb547,6c3aafce-af87-47a1-a270-e8ce711c65a3,3,2416.11,0c58b29b-d3ea-43ad-b9fc-29bda3bd7a19,2024-06-23
f8232068-53fc-4e8d-81ea-83694b4cb547,ab6275c1-5b66-416e-9b60-4529322c22d7,4,2635.36,0c58b29b-d3ea-43ad-b9fc-29bda3bd7a19,2024-06-23
69c030e8-00df-43b2-9509-4df93bf7dd4a,c3715c51-117f-4fe3-9a79-d469474d9d37,4,83.08,3bad8fdb-fe21-4ace-9f12-08fc6b2bd4da,2024-02-05
69c030e8-00df-43b2-9509-4df93bf7dd4a,e489d235-8bf3-4114-a1ed-0690169e0d6a,4,1614.0,3bad8fdb-fe21-4ace-9f12-08fc6b2bd4da,2024-02-05
b1a47403-c290-4593-ace9-4ecc1306d707,55d66364-ed18-4a44-bfaf-abaa44c4bc3f,1,564.0,41a58791-8f4e-427e-9a63-3fbb395939a9,2024-07-20
b1a47403-c290-4593-ace9-4ecc1306d707,3965d75c-0153-4a41-984f-73a0a4773be7,3,1680.78,41a58791-8f4e-427e-9a63-3fbb395939a9,2024-07-20
b1a47403-c290-4593-ace9-4ecc1306d707,c712ea63-0bfa-43e1-a12e-d2580db64e9f,4,555.16,41a58791-8f4e-427e-9a63-3fbb395939a9,2024-07-20
b1a47403-c290-4593-ace9-4ecc1306d707,3965d75c-0153-4a41-984f-73a0a4773be7,5,2801.3,41a58791-8f4e-427e-9a63-3fbb395939a9,2024-07-20
b1a47403-c290-4593-ace9-4ecc1306d707,c3715c51-117f-4fe3-9a79-d469474d9d37,1,20.77,41a58791-8f4e-427e-9a63-3fbb395939a9,2024-07-20
4826339f-8a11-4604-aeba-68848b655df2,5a175ccc-00f3-4cb9-a21f-022b427ab6e0,2,537.4,2310f85c-3f01-48c6-87b9-a4aea6880290,2024-04-10
c2896f9a-20cc-483d-9f30-d640b86bd2c1,3965d75c-0153-4a41-984f-73a0a4773be7,4,2241.04,a8292338-ee1e-43db-ad86-a2621d70b522,2024-04-13
c2896f9a-20cc-483d-9f30-d640b86bd2c1,be64dac8-d407-474f-a10f-a208b7b64f8f,2,781.06,a8292338-ee1e-43db-ad86-a2621d70b522,2024-04-13
8d6532fd-3107-47f3-8d6c-535535666a16,fe1fd2a3-244d-495b-99e8-f1e881e1f870,3,1278.93,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-06-22
8d6532fd-3107-47f3-8d6c-535535666a16,60bf7c71-1cb0-4522-8f6a-70d0b42ced4d,1,932.54,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-06-22
8d6532fd-3107-47f3-8d6c-535535666a16,9915b47b-2109-464b-b87b-79b8ea0c3e99,1,300.88,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-06-22
8d6532fd-3107-47f3-8d6c-535535666a16,d229250a-28d9-44cb-bc84-43b60e2d18a1,1,354.22,358967be-6be9-45ce-9158-eff13c4c3fc9,2024-06-22
897e9a83-1851-4afe-a65f-4a5fdb1652b3,55d66364-ed18-4a44-bfaf-abaa44c4bc3f,4,2256.0,32750853-ec73-403f-8306-fd6ea238add8,2024-07-23
897e9a83-1851-4afe-a65f-4a5fdb1652b3,88731948-c7f7-4074-8d08-0595547ec49a,4,3714.76,32750853-ec73-403f-8306-fd6ea238add8,2024-07-23
897e9a83-1851-4afe-a65f-4a5fdb1652b3,9fb08507-c968-4310-8718-d6415ca55c12,3,683.52,32750853-ec73-403f-8306-fd6ea238add8,2024-07-23
897e9a83-1851-4afe-a65f-4a5fdb1652b3,5a175ccc-00f3-4cb9-a21f-022b427ab6e0,1,268.7,32750853-ec73-403f-8306-fd6ea238add8,2024-07-23
2a3f9fd7-aabd-490f-8e9a-3b8e1e805854,88731948-c7f7-4074-8d08-0595547ec49a,2,1857.38,65dce5f7-40f9-49b3-afa3-03d98e4ad644,2024-01-05
2a3f9fd7-aabd-490f-8e9a-3b8e1e805854,c571e936-b9de-4722-b645-b2555cc50a26,1,989.79,65dce5f7-40f9-49b3-afa3-03d98e4ad644,2024-01-05
2a3f9fd7-aabd-490f-8e9a-3b8e1e805854,3965d75c-0153-4a41-984f-73a0a4773be7,5,2801.3,65dce5f7-40f9-49b3-afa3-03d98e4ad644,2024-01-05
dcca6dd1-8631-4c31-be8f-1ca576fd1108,9915b47b-2109-464b-b87b-79b8ea0c3e99,1,300.88,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-03-09
dcca6dd1-8631-4c31-be8f-1ca576fd1108,60bf7c71-1cb0-4522-8f6a-70d0b42ced4d,4,3730.16,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-03-09
dcca6dd1-8631-4c31-be8f-1ca576fd1108,1ddc7ab7-6d35-492a-9232-520746b2ead1,1,960.88,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-03-09
dcca6dd1-8631-4c31-be8f-1ca576fd1108,9d792e15-e4c2-4653-97af-2f92d1a869c6,1,117.17,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-03-09
dcca6dd1-8631-4c31-be8f-1ca576fd1108,f944007e-9b03-471e-ad37-001d2b8c9217,1,913.96,3dcbc4c0-d32f-4d29-a9c3-330a411a8303,2024-03-09
bf3718c6-879b-40d9-aae9-c00e422f0622,dd1ed114-a350-480c-aa95-ba1569533067,1,136.93,859988df-313a-4fd4-b476-19208680b36a,2024-05-23
bf3718c6-879b-40d9-aae9-c00e422f0622,55d66364-ed18-4a44-bfaf-abaa44c4bc3f,5,2820.0,859988df-313a-4fd4-b476-19208680b36a,2024-05-23
bf3718c6-879b-40d9-aae9-c00e422f0622,eeda05b9-2980-40f6-ac50-2e4500c4e23f,2,53.06,859988df-313a-4fd4-b476-19208680b36a,2024-05-23
bf3718c6-879b-40d9-aae9-c00e422f0622,3965d75c-0153-4a41-984f-73a0a4773be7,2,1120.52,859988df-313a-4fd4-b476-19208680b36a,2024-05-23
431e1c5e-fce6-4837-bcbb-674d7840b185,5f19ea96-9a93-444e-a734-8a1d1489ef4e,3,2038.2,32750853-ec73-403f-8306-fd6ea238add8,2024-03-27
431e1c5e-fce6-4837-bcbb-674d7840b185,d84212f5-217a-45bf-b577-27dee56c3714,1,253.0,32750853-ec73-403f-8306-fd6ea238add8,2024-03-27
431e1c5e-fce6-4837-bcbb-674d7840b185,f7fa58ef-5dce-4a90-bf45-1e617d942d0e,5,751.45,32750853-ec73-403f-8306-fd6ea238add8,2024-03-27
